Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
347,US-2023-100363,08/04/2023,15/04/2023,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,19.008,3,0.2,6.8904
348,US-2023-150581,08/04/2023,12/04/2023,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset H800,399.96,4,0,139.986
349,US-2023-121734,11/04/2023,16/04/2023,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501,West,OFF-BI-10004817,Office Supplies,Binders,Gbc Personal Velobind Strips,9.584,1,0.2,3.3544
350,US-2023-102715,11/04/2023,13/04/2023,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker'S Clasps, 5 3/4""-Long",6.912,3,0.2,2.3328
351,US-2023-102715,11/04/2023,13/04/2023,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,2,0.2,3.6288
352,US-2023-110555,11/04/2023,18/04/2023,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,0,24.3824
353,US-2023-102715,11/04/2023,13/04/2023,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse Mx For Pc And Mac,335.944,7,0.2,41.993
354,US-2023-102715,11/04/2023,13/04/2023,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,3,0.2,81.5949
355,US-2023-110555,11/04/2023,18/04/2023,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 Gb Usb 2.0 Flash Drive,217.44,6,0,91.3248
356,US-2023-110555,11/04/2023,18/04/2023,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-PH-10000586,Technology,Phones,At&T Sb67148 Synj,105.584,2,0.2,9.2386
357,US-2023-138940,11/04/2023,16/04/2023,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745,Central,TEC-PH-10001835,Technology,Phones,Jawbone Jambox Wireless Bluetooth Speaker,758.352,6,0.2,265.4232
358,US-2023-154599,12/04/2023,17/04/2023,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147
359,US-2023-142979,12/04/2023,18/04/2023,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Lodi,California,95240,West,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,0,16.2688
360,US-2023-154599,12/04/2023,17/04/2023,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover With Reinforced Top Hinge,18.088,7,0.2,6.5569
361,US-2023-158365,12/04/2023,17/04/2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5,0,15.552
362,US-2023-154599,12/04/2023,17/04/2023,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10000576,Technology,Phones,At&T 1080 Corded Phone,438.368,4,0.2,38.3572
363,US-2023-154599,12/04/2023,17/04/2023,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle Pmp37Led,1075.088,14,0.2,94.0702
364,US-2023-122336,13/04/2023,17/04/2023,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856,4,0.2,1.116
365,US-2023-122336,13/04/2023,17/04/2023,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes Pb200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976
366,US-2023-122336,13/04/2023,17/04/2023,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.992,13,0.2,10.0724
367,US-2023-167724,13/04/2023,18/04/2023,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Baltimore,Maryland,21215,East,OFF-LA-10002368,Office Supplies,Labels,Avery 479,7.83,3,0,3.6018
368,US-2023-122336,13/04/2023,17/04/2023,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" X 4 1/2"" X 1"", White",71.928,12,0.4,8.3916
369,US-2023-120740,15/04/2023,15/04/2023,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.9816
370,US-2023-120740,15/04/2023,15/04/2023,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-Gry 9 Outlet Surge,106.96,2,0,31.0184
371,US-2023-155208,16/04/2023,20/04/2023,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter Everbold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,9.768
372,US-2023-100678,18/04/2023,22/04/2023,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10002602,Furniture,Chairs,Dmi Arturo Collection Mission-Style Design Wood Chair,317.058,3,0.3,-18.1176
373,US-2023-110849,18/04/2023,23/04/2023,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith Inktank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,5,0,3.5475
374,US-2023-100678,18/04/2023,22/04/2023,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,2,0.2,1.008
375,US-2023-110849,18/04/2023,23/04/2023,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,13.12,4,0,3.8048
376,US-2023-100678,18/04/2023,22/04/2023,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063
377,US-2023-110849,18/04/2023,23/04/2023,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2,0,3.6022
378,US-2023-100678,18/04/2023,22/04/2023,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical Usb Trackball For Pc Or Mac,227.976,3,0.2,28.497
379,US-2023-110849,18/04/2023,23/04/2023,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10002859,Technology,Machines,Ativa Mdm8000 8-Sheet Micro-Cut Shredder,287.968,4,0.2,97.1892
380,US-2023-169460,19/04/2023,21/04/2023,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0,26.649
381,US-2023-158470,19/04/2023,23/04/2023,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10003638,Office Supplies,Binders,Gbc Durable Plastic Covers,58.05,3,0,26.703
382,US-2023-158470,19/04/2023,23/04/2023,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71.28,11,0,34.2144
383,US-2023-101462,20/04/2023,25/04/2023,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"Ge 4 Foot Flourescent Tube, 40 Watt",59.92,4,0,27.5632
384,US-2023-134572,20/04/2023,22/04/2023,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,0.3,-95.67
385,US-2023-134572,20/04/2023,22/04/2023,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,0.3,-131.951
386,US-2023-134572,20/04/2023,22/04/2023,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,0.2,5.605
387,US-2023-158064,21/04/2023,25/04/2023,Standard Class,AA-10375,Allen Armold,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10002976,Office Supplies,Binders,Accohide Binder By Acco,16.52,5,0.2,5.5755
388,US-2023-136336,21/04/2023,26/04/2023,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10002574,Office Supplies,Storage,"Safco Commercial Wire Shelving, Black",828.84,6,0,0
389,US-2023-122070,22/04/2023,24/04/2023,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,OFF-BI-10004970,Office Supplies,Binders,"Accohide 3-Ring Binder, Blue, 1""",9.912,3,0.2,3.3453
390,US-2023-122070,22/04/2023,24/04/2023,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,OFF-EN-10004773,Office Supplies,Envelopes,Staple Envelope,247.84,8,0,121.4416
391,US-2023-150119,23/04/2023,27/04/2023,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair With Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588
392,US-2023-150119,23/04/2023,27/04/2023,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair With Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588
393,US-2023-150119,23/04/2023,27/04/2023,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.336,4,0.2,7.8176
394,US-2023-150119,23/04/2023,27/04/2023,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,7.488,8,0.7,-5.2416
395,US-2023-112564,23/04/2023,24/04/2023,First Class,TS-21160,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.502,3,0.7,-1.7514
396,US-2023-111857,23/04/2023,26/04/2023,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1,0,22.9877
397,US-2023-166954,25/04/2023,30/04/2023,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,FUR-CH-10003973,Furniture,Chairs,Gueststacker Chair With Chrome Finish Legs,1487.04,5,0.2,148.704
398,US-2023-166954,25/04/2023,30/04/2023,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats For Medium Pile Carpet, Standard Lip, 36"" X 48""",303.25,5,0,63.6825
399,US-2023-166954,25/04/2023,30/04/2023,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet Masterpiece Homeoffice Power Control Center,270.72,3,0,78.5088
400,US-2023-157406,25/04/2023,29/04/2023,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,6.24,3,0.2,0.546
401,US-2023-157406,25/04/2023,29/04/2023,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,10.368,2,0.2,3.6288
402,US-2023-110100,25/04/2023,29/04/2023,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Wilmington,North Carolina,28403,South,TEC-PH-10004531,Technology,Phones,At&T Cl2909,302.376,3,0.2,37.797
403,US-2023-147298,26/04/2023,03/05/2023,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028
404,US-2023-116785,26/04/2023,30/04/2023,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4,5,0,6.206
405,US-2023-147298,26/04/2023,03/05/2023,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Executive Red",18.288,6,0.2,5.715
406,US-2023-116785,26/04/2023,30/04/2023,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6,2,0,5.796
407,US-2023-118976,28/04/2023,03/05/2023,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,5.34,2,0,1.4952
408,US-2023-118976,28/04/2023,03/05/2023,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,0,9.387
409,US-2023-118976,28/04/2023,03/05/2023,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1,0,1.512
410,US-2023-140228,28/04/2023,03/05/2023,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,6.912,3,0.2,2.5056
411,US-2023-118976,28/04/2023,03/05/2023,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File For Standard File Folders,497.61,9,0,129.3786
412,US-2023-140228,28/04/2023,03/05/2023,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model Ar050B",177.568,2,0.2,-37.7332
413,US-2023-140228,28/04/2023,03/05/2023,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File For Hanging Folders,27.096,3,0.2,2.0322
414,US-2023-132983,28/04/2023,03/05/2023,Standard Class,DS-13180,David Smith,Corporate,United States,Jamestown,New York,14701,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 Mmo Gaming Mouse,159.98,2,0,57.5928
415,US-2023-131387,28/04/2023,30/04/2023,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,0.2,125.997
416,US-2023-107811,29/04/2023,03/05/2023,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,561.584,2,0.2,70.198
417,US-2023-142727,29/04/2023,01/05/2023,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair Without Arms, Black",51.96,2,0,12.99
418,US-2023-134061,29/04/2023,04/05/2023,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364
419,US-2023-142727,29/04/2023,01/05/2023,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,3,0,8.6112
420,US-2023-107811,29/04/2023,03/05/2023,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems By Perma,99.92,5,0.2,-1.249
421,US-2023-118304,29/04/2023,04/05/2023,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2,0,5.1948
422,US-2023-160094,30/04/2023,02/05/2023,First Class,JM-16195,Justin Mackendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount Ks Pencil Sharpener,174.95,5,0,45.487
423,US-2023-160094,30/04/2023,02/05/2023,First Class,JM-16195,Justin Mackendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826,5,0,214.76
424,US-2023-156006,30/04/2023,02/05/2023,Second Class,TM-21010,Tamara Manning,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7Gb Dvd-Rw 3/Pack,47.79,3,0,16.2486
425,US-2023-115056,02/05/2023,02/05/2023,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602
426,US-2023-124618,02/05/2023,04/05/2023,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,TEC-CO-10004202,Technology,Copiers,Brother Dcp1000 Digital 3 In 1 Multifunction Machine,479.984,2,0.2,89.997
427,US-2023-135755,03/05/2023,10/05/2023,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3,0.2,3.9498
428,US-2023-135755,03/05/2023,10/05/2023,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10004828,Office Supplies,Binders,Gbc Poly Designer Binding Covers,40.176,3,0.2,14.5638
429,US-2023-130274,03/05/2023,05/05/2023,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,7,0,10.3488
430,US-2023-155271,04/05/2023,04/05/2023,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457,East,FUR-FU-10001473,Furniture,Furnishings,Dax Wood Document Frame,27.46,2,0,9.8856
431,US-2023-148194,04/05/2023,07/05/2023,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0,3.8976
